Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost,Address,Coordinates,Ward_Index,Ward
11 294289 BLD,Building Additions/Alterations,Hospital,Interior Alterations,399,BATHURST,ST, ,M5T,9086232.0,S1143,2011-10-18,2012-05-30,,Inspection,STAGE 4 - Interior alterations to floor 9.  Krembil Discovery Centre.  PLEASE NOTE that this application is a revision to the main building permit 09 198644 BLD.  Minimum fee paid for this application.  All fees paid under main building permit.,11500000,399 BATHURST ST   M5T,POINT (-79.405688 43.653095),3.0,University-Rosedale
11 310533 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,501,ARLINGTON,AVE, ,M6C,50614.0,S1223,2011-11-16,2012-01-25,,Inspection,Proposal for interior alterations to all floors of an existing private elementary school.,5500000,501 ARLINGTON AVE   M6C,POINT (-79.43295 43.692291),12.0,Toronto-St. Paul's
11 314859 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,9,NEILSON,RD, ,M1E,367187.0,E2428,2011-11-23,2011-12-02,,Permit Issued,construct interior alterations for an enclosure to house strollers and storage,8000,9 NEILSON RD   M1E,POINT (-79.203579 43.781647),8.0,Scarborough-Guildwood
11 317021 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,941,PROGRESS,AVE, ,M1G,13503978.0,E2422,2011-11-28,2012-03-06,,Inspection,construct interior alterations to second floor for CENTENNIAL COLLEGE,600000,941 PROGRESS AVE   M1G,POINT (-79.22703 43.785273),8.0,Scarborough-Guildwood
11 320530 BLD,Building Additions/Alterations,Hospital,Interior Alterations,610,UNIVERSITY,AVE, ,M5G,13498043.0,S1144,2011-12-05,2012-03-22,,Inspection,Proposed interior alterations to B2 level medical rooms. Propoal includes installation of two medical devices  (Linac). Tenant is the University Health Network.,250000,610 UNIVERSITY AVE   M5G,POINT (-79.390408 43.65813),3.0,University-Rosedale
11 321941 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2011-12-07,2012-03-23,,Inspection,York University Farqharsan Building - Interior alterations to reconfigure the basement coridor and room 115A on first floor.,500000,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
11 323536 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,480,RATHBURN,RD, ,M9C,1026022.0,W0225,2011-12-09,2012-01-10,,Inspection,Interior alterations to main floor janitor's room to convert to a barrier free washroom.,12000,480 RATHBURN RD   M9C,POINT (-79.576467 43.652705),16.0,Etobicoke Centre
11 325474 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,101,HURON,ST, ,M5T,7796266.0,S1144,2011-12-13,2012-01-10,,Permit Issued,permit for interior alterations to existing place of worship - due to fire damage - please note there is no fire dammage report on the file- Yes Report is attached : SP DEc 19th,50000,101 HURON ST   M5T,POINT (-79.396412 43.654631),3.0,University-Rosedale
11 329721 BLD,New Building,Hospital,New Building,1201,WILSON,AVE, ,M3M,576360.0,N0631,2011-12-21,2015-04-20,,Permit Issued,Humber River Regional Hospital 15 storey hospital two parking structures containing 1912 spaces and site services.,765000000,1201 WILSON AVE   M3M,POINT (-79.488187 43.725187),1.0,York Centre
11 330259 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,470,GLENCAIRN,AVE, ,M5N,520666.0,N0828,2011-12-22,2012-01-24,,Permit Issued,"Interior alterations to the north and west entrance, created side corridor from existing elevator",300000,470 GLENCAIRN AVE   M5N,POINT (-79.427003 43.713108),17.0,Eglinton-Lawrence
11 330544 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,1100,BIRCHMOUNT,RD, ,M1K,308482.0,E2132,2011-12-23,2012-06-18,,Inspection,interior alterations to portion of existing industrial building for place of worship purposes,150000,1100 BIRCHMOUNT RD   M1K,POINT (-79.280939 43.73555),9.0,Scarborough Centre
11 331201 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,168,DUNDAS,ST,W,M5G,7792441.0,S1145,2011-12-28,2012-01-23,,Inspection,"Proposal for interior alterations to basement, ground and second floors of existing place of worship - Masjid Toronto.",90000,168 DUNDAS ST W M5G,POINT (-79.385829 43.655468),3.0,University-Rosedale
12 105694 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,2365,BAYVIEW,AVE, ,M2L,487616.0,N1524,2012-01-13,2012-03-13,,Inspection,Interior alterations to the 3rd floor - library and student resource area - Crescent School,1800000,2365 BAYVIEW AVE   M2L,POINT (-79.378898 43.732989),11.0,Don Valley West
12 107854 BLD,Building Additions/Alterations,Hospital,Interior Alterations,101,COLLEGE,ST, ,M5G,785208.0,S1145,2012-01-18,2012-01-26,,Inspection,"This is for interior operating room alteration to the second floor of the CSB, facing University Avenue. Translational research image guided operating room A - OR 20 (trigor - A). This inlcudes HVAC and Plumbing.",1000000,101 COLLEGE ST   M5G,POINT (-79.388788 43.659804),3.0,University-Rosedale
12 114811 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2111,FINCH,AVE,W,M3N,9035631.0,W0729,2012-01-31,2012-02-10,,Permit Issued,Minor interior alterations to ground floor south west labour and delivery area to reconfigure floor areas. ,100000,2111 FINCH AVE W M3N,POINT (-79.526529 43.754975),0.0,Humber River-Black Creek
12 116846 BLD,Building Additions/Alterations,Hospital,Interior Alterations,600,UNIVERSITY,AVE, ,M5G,7792698.0,S1144,2012-02-03,2012-02-10,,Inspection,permit for interior alterations to existing hospital space - floor 17 - Mount Sinai - Middle Section of floor. - Milk Bank,2000000,600 UNIVERSITY AVE   M5G,POINT (-79.390445 43.657536),3.0,University-Rosedale
12 129967 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,3080,YONGE,ST, ,M4N,7762806.0,N0825,2012-02-29,2012-03-19,,Inspection,Cestar/Willis College - Suite 3040 - Floor 3,5000,3080 YONGE ST   M4N,POINT (-79.402946 43.725575),17.0,Eglinton-Lawrence
12 133474 BLD,Building Additions/Alterations,Hospital,Interior Alterations,150,GERRARD,ST,W,M5G,7792536.0,S1145,2012-03-07,2012-08-24,,Inspection,CONVENIENCE ADDRESS IS 200 ELIZABETH and 101 COLLEGE. - Permit for interior alterations to existing hospital space - floor 3 - Renovation of CSD scope cleaning area,300000,150 GERRARD ST W M5G,POINT (-79.387921 43.658104),3.0,University-Rosedale
12 134099 BLD,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696.0,S1145,2012-03-08,2012-03-20,,Inspection,Proposed interior alterations to washroom facilties on the 6th level of Sick Kids Hospital. Proposal includes HVAC and plumbing alterations.,120000,555 UNIVERSITY AVE   M5G,POINT (-79.387437 43.657372),3.0,University-Rosedale
12 136407 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,470,GLENCAIRN,AVE, ,M5N,520666.0,N0828,2012-03-13,2012-03-20,,Permit Issued,Interior alterations ground floor due to water damage - Shaari Mhoyain Synagogue,20000,470 GLENCAIRN AVE   M5N,POINT (-79.427003 43.713108),17.0,Eglinton-Lawrence
12 137934 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,24,BEDFORD PARK,AVE, ,M5M,7763002.0,N0825,2012-03-16,2012-05-03,,Inspection,Blessed Sacrament Elementary School - Basement renovation,150000,24 BEDFORD PARK AVE   M5M,POINT (-79.404001 43.72749),17.0,Eglinton-Lawrence
12 144072 BLD,Building Additions/Alterations,Hospital,Interior Alterations,150,GERRARD,ST,W,M5G,7792536.0,S1145,2012-03-27,2012-04-12,,Inspection,Convenience address is 200 Elizabeth St. - Phase 1 of 3. - Interior alterations to basement level of existing Lab space - Basement Level - Cyclotron-Radiochemistry Laboratory.,1600000,150 GERRARD ST W M5G,POINT (-79.387921 43.658104),3.0,University-Rosedale
12 147284 BLD,Building Additions/Alterations,University,Interior Alterations,321,BLOOR,ST,W,M5S,772778.0,S1135,2012-04-02,2012-04-12,,Work Not Started,permit for interior alterations to create new office and lounge space on lower level of existing university building - UofT. - South West section of floor.,60000,321 BLOOR ST W M5S,POINT (-79.399207 43.667285),3.0,University-Rosedale
12 147310 BLD,Building Additions/Alterations,University,Interior Alterations,16,RUSSELL,ST, ,###,8105939.0,S1139,2012-04-02,2012-04-19,,Inspection,CONVENIENCE ADDRESS 255 HURON - permit for interior alterations to existing university space - floor 3 - rooms 345 and 350 - University of Toronto.,578476,16 RUSSELL ST   ###,POINT (-79.40166 43.659481),3.0,University-Rosedale
12 148282 BLD,Building Additions/Alterations,Hospital,Interior Alterations,89,HUMBER COLLEGE,BLVD, ,M9V,8127974.0,W0122,2012-04-03,2012-06-13,,Inspection,"Interior alterations to penthouse level, to provide new enlarged door and new exhaust fan louver, to replace an existing Chiller and 2 Cooling Towers to Etobicoke General Hospital's Medical Office Building.",380000,89 HUMBER COLLEGE BLVD   M9V,POINT (-79.597635 43.730744),14.0,Etobicoke North
12 155466 BLD,Building Additions/Alterations,Hospital,Interior Alterations,3050,LAWRENCE,AVE,E,M1P,9638452.0,E2130,2012-04-17,2012-06-01,,Inspection,interior alterations to CT Scan Unit ground floor diagnostic imaging department,100000,3050 LAWRENCE AVE E M1P,POINT (-79.247505 43.756157),9.0,Scarborough Centre
12 155482 BLD,Building Additions/Alterations,Hospital,Interior Alterations,3030,BIRCHMOUNT,RD, ,M1W,4616608.0,E2222,2012-04-17,2012-06-01,,Inspection,interior alterations to new SPECT CT Scan unit ground floor diagnostic imaging department,150000,3030 BIRCHMOUNT RD   M1W,POINT (-79.309054 43.801891),10.0,Scarborough-Agincourt
12 155491 BLD,Building Additions/Alterations,Hospital,Interior Alterations,3030,BIRCHMOUNT,RD, ,M1W,4616608.0,E2222,2012-04-17,2012-06-01,,Inspection,interior alterations to new HD 750 CT Scan unit ground floor north east area,150000,3030 BIRCHMOUNT RD   M1W,POINT (-79.309054 43.801891),10.0,Scarborough-Agincourt
12 155939 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,31,SHOREHAM,DR, ,M3N,13969058.0,W0725,2012-04-18,2012-06-19,,Inspection,Addition of partition wall and doors to existing classrooms on the lower level - Shoreham Public School,50000,31 SHOREHAM DR   M3N,POINT (-79.51739 43.768804),0.0,Humber River-Black Creek
12 156823 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,462,MCNICOLL,AVE, ,M2H,30006529.0,N1723,2012-04-19,2012-07-16,,Permit Issued,Convert existing retail store to an art and dance academy - Extraordinary Education Centre,50000,462 MCNICOLL AVE   M2H,POINT (-79.341821 43.804521),18.0,Don Valley North
12 161726 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,160,KENDAL,AVE, ,M5R,7994619.0,S1236,2012-04-26,2012-07-03,,Inspection,Proposal for interior alterations in basement level for George Brown College (357m2).,100000,160 KENDAL AVE   M5R,POINT (-79.411049 43.676021),12.0,Toronto-St. Paul's
12 164810 BLD,Building Additions/Alterations,Hospital,Interior Alterations,399,BATHURST,ST, ,M5T,9086232.0,S1143,2012-05-01,2012-08-21,,Inspection,STAGE 5 -  Permit for interior alterations to existing hospital space - floor 5 - Kremble Centre - Please see note that this is a revision to existing New Building permit - Fees have been paid under 09 198644 BLD.,6300000,399 BATHURST ST   M5T,POINT (-79.405688 43.653095),3.0,University-Rosedale
12 175852 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,105,VANDERHOOF,AVE, ,M4G,13991468.0,N1532,2012-05-18,2012-07-04,,Inspection,Turning Pointe Academy of Dance unit 1 and 2 ground floor,370000,105 VANDERHOOF AVE   M4G,POINT (-79.360372 43.711906),11.0,Don Valley West
12 177991 BLD,New Building,Place of Worship,New Building,2152,KIPLING,AVE, ,M9W,9667011.0,W0129,2012-05-23,2012-09-18,,Inspection,Proposal to construct new place of worship.,3650000,2152 KIPLING AVE   M9W,POINT (-79.571464 43.71995),14.0,Etobicoke North
12 180324 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,65,GRACE,ST, ,M6J,7576034.0,S1142,2012-05-25,2012-06-08,,Inspection,"This is for interior alterations to the first floor kindergarten classrooms. This is ""ECOLE ELEMENTAIRE PIERRE-ELLIOTT-TRUDEAU"" elementary school.",250000,65 GRACE ST   M6J,POINT (-79.414099 43.651995),3.0,University-Rosedale
12 182377 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,30,WASHBURN,WAY, ,M1B,396328.0,E2330,2012-05-29,2012-07-12,,Inspection,Interior alterations to existing classrooms incl. addition of washrooms in kindergarten classes,225000,30 WASHBURN WAY   M1B,POINT (-79.228515 43.79725),7.0,Scarborough North
12 188681 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,300,KANE,AVE, ,M6M,64913.0,W0537,2012-06-07,2012-07-19,,Inspection,Interior alterations to upper level classrooms at Silverthorn Community School,98400,300 KANE AVE   M6M,POINT (-79.469418 43.687258),22.0,York South-Weston
12 190130 BLD,Building Additions/Alterations,Hospital,Interior Alterations,101,COLLEGE,ST, ,M5G,785208.0,S1145,2012-06-11,2012-06-25,,Inspection,Proposed interior alterations to ground floor patient care facility at Toronto General Hospital. Convenience address is 200 Elizabeth Street.,150000,101 COLLEGE ST   M5G,POINT (-79.388788 43.659804),3.0,University-Rosedale
12 190627 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,1760,MARTIN GROVE,RD, ,M9V,10144967.0,W0122,2012-06-11,2012-06-19,,Inspection,Interior alterations to classroom for dust collector replacement,150000,1760 MARTIN GROVE RD   M9V,POINT (-79.592381 43.735851),14.0,Etobicoke North
12 192324 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,110,DREWRY,AVE, ,M2M,7274128.0,N1822,2012-06-13,2012-06-26,,Inspection,School elevator retrofit - replacement of type C vertical handicapped lift on ground floor - Monseigneur de Charbonnel,50000,110 DREWRY AVE   M2M,POINT (-79.423609 43.786629),2.0,Willowdale
12 193261 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,658,BROADVIEW,AVE, ,M4K,776511.0,S1428,2012-06-14,2012-06-29,,Permit Issued,Proposal for interor alterations to second floor libary. Tenant is Montcrest School.,10000,658 BROADVIEW AVE   M4K,POINT (-79.356976 43.673735),23.0,Toronto-Danforth
12 193942 BLD,Building Additions/Alterations,Hospital,Interior Alterations,101,COLLEGE,ST, ,M5G,785208.0,S1145,2012-06-15,2012-06-21,,Inspection,"This is for interior alterations to the lobby area for the ""PETER MUNK CANCER CENTRE"". This is for work to be completed within the lobby area. This will also include HVAC. This is located within Toronto General Hospital, Norman Urquhart Wing and is asscoiated with the convenience address of 190 Elizabeth Street.  ",760000,101 COLLEGE ST   M5G,POINT (-79.388788 43.659804),3.0,University-Rosedale
12 195532 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,2240,KIPLING,AVE, ,M9W,6052174.0,W0129,2012-06-19,2012-07-23,,Inspection,Interior alterations to place of worship - Kipling Avenue Baptist Church,90000,2240 KIPLING AVE   M9W,POINT (-79.574152 43.726072),14.0,Etobicoke North
12 196294 BLD,Building Additions/Alterations,Hospital,Interior Alterations,399,BATHURST,ST, ,M5T,9086232.0,S1143,2012-06-19,2012-06-26,,Inspection,Permit for interior alterations to existing library space on ground floor (first floor) of Toronto Western Hospital.,186000,399 BATHURST ST   M5T,POINT (-79.405688 43.653095),3.0,University-Rosedale
12 196764 BLD,Building Additions/Alterations,Hospital,Interior Alterations,610,UNIVERSITY,AVE, ,M5G,13498043.0,S1144,2012-06-20,2012-07-04,,Inspection,permit for interior alterations to existing hospital treatment space floors 2 and 14 of Princess Margaret. - Floor 2 - Reach Clinic - Floor 14 - 14c Clinic,100000,610 UNIVERSITY AVE   M5G,POINT (-79.390408 43.65813),3.0,University-Rosedale
12 196981 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,186,CENTENNIAL,RD, ,M1C,317877.0,E2535,2012-06-20,2012-07-10,,Permit Issued,Repair to existing interior stairs,20000,186 CENTENNIAL RD   M1C,POINT (-79.149254 43.782556),6.0,Scarborough-Rouge Park
12 202668 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,200,OLD SHEPPARD,AVE, ,M2J,547173.0,N1728,2012-06-28,2012-08-02,,Permit Issued,Removing wall and replacing with beam in kidergarden room 135.,70000,200 OLD SHEPPARD AVE   M2J,POINT (-79.326383 43.780722),18.0,Don Valley North
12 202705 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,1330,YORK MILLS,RD, ,M3A,579042.0,N1622,2012-06-28,2012-07-11,,Permit Issued,Renovations to kidergarden room 108 - 109 St Isaac Jogues Elementary School,50000,1330 YORK MILLS RD   M3A,POINT (-79.321963 43.762334),19.0,Don Valley East
12 203368 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,101,BIRCHMOUNT,RD, ,M1N,308238.0,E2035,2012-06-29,2012-10-23,,Inspection,interior alterations to classrooms 216/215,250000,101 BIRCHMOUNT RD   M1N,POINT (-79.26246 43.696149),5.0,Scarborough Southwest
