Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost
14 122983 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,361,DANFORTH,AVE, ,M4K,14210230,S1428,2014-02-28,2014-03-19,,Inspection,To complete interior alterations to the existing Church to construct a barrier free washroom with a ramp and a regular washroom. ,18000
14 123662 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,30,GEORGE ANDERSON,DR, ,M6M,519441,W0529,2014-03-03,2014-03-05,,Inspection,"Proposal for interior alterations to classroms 103, 105, 107 to add new washrooms for full day kindergarten class - ""George Anderson Public School""",130000
14 123947 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918,N1528,2014-03-03,2014-03-17,,Inspection,"Interior Alterations to the Sunnybrook Hospital to Lab to the M Wing Level 7 to unit M210 Office space M213, M212, M215, M217, M221, and M221A.",150000
14 124642 BLD,New Building,Secondary School,New Building,1555,MIDLAND,AVE, ,M1P,2820831,E2129,2014-03-05,2017-03-29,,Inspection,"New four storey secondary school - ""Lawrence Midland Secondary School""",32000000
14 126082 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,9,GRENOBLE,DR, ,M3C,523752,N1630,2014-03-07,2014-05-15,,Inspection,"Proposal for interior alterations for all day kindergarten in classrooms 100-106, Scope of work includes new washrooms, millwork, and finishes in existing school - ""Grenoble Public School""",677000
14 127628 BLD,Building Additions/Alterations,Hospital,Interior Alterations,33,RUSSELL,ST, ,M5S,8106097,S1139,2014-03-12,2014-03-26,,Inspection,"Proposal for interior alterations to the ground floor (central west side) of existing Hospital ""CAMH"" for offices. Proposal also includes HVAC. ",100000
14 128712 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,357,RUNNYMEDE,RD, ,M6S,7973683,S0427,2014-03-14,2014-05-16,,Inspection,"Interior alterations to an existing Runnymede Junior & Senior Public School, to create future  Full Day  Kindergarten facility within a school. (Future Kindergarten operator will apply seperately for a PPR application).",400000
14 133586 BLD,Building Additions/Alterations,Hospital,Interior Alterations,825,COXWELL,AVE, ,M4C,6208976,S1928,2014-03-26,2014-05-06,,Inspection,"Proposal for minor interior alterations and replacment of nurse's call equipment on multiple levels of ""Toronto East General Hospital"".",700000
14 136512 BLD,Building Additions/Alterations,Hospital,Interior Alterations,399,BATHURST,ST, ,M5T,9086232,S1143,2014-04-01,2014-05-23,,Inspection,To complete interior alterations to the ground floor of the existing Krembil Discovery Centre at Toronto Western Hospital for the purposes of an interior fitout for an education centre.,4500000
14 141788 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,15,ST PASCHAL,CRT, ,M2M,564800,N1822,2014-06-30,2014-08-13,,Revision Issued,REVISION: replace type x dry wall with spray fire proofing in co-oridoor.Proposed renovations to ground floor (1154m2) of Paschal Baylon Catholic School to accommodate full day kindergarten classrooms.,0
14 142568 BLD,Building Additions/Alterations,University,Interior Alterations,6,HOSKIN,AVE, ,M5S,8128837,S1135,2014-04-14,2014-05-20,,Permit Issued,Proposal for interior alterations including adding a stairlift on the ground floor of existing university - Trintiy College of the Univeristy of Toronto.,100000
14 142666 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1451,AVENUE,RD, ,M5N,14077730,N0829,2014-04-14,2014-04-30,,Permit Issued,Proposed renovations to Havergal College Biology Lab 27 (101m2),95000
14 142891 BLD,Building Additions/Alterations,University,Interior Alterations,155,CAMPUS,WALK, ,M3J,14240488,W0726,2014-04-15,2014-05-22,,Inspection,Convert the existing large computer lab classroom into smaller electrical engineering classrooms - William Small Centre - Building 15,430000
14 142923 BLD,Building Additions/Alterations,University,Interior Alterations,115,CAMPUS,WALK, ,M3J,14240443,W0726,2014-04-15,2014-04-29,,Inspection,"Convert existing washrooms on the 2nd, 3rd & 4th floors to barrier-free washrooms in rooms 258, 259, 210, 304 and 404 -  Scott Library Building",560000
14 145905 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,343,JONES,AVE, ,M4J,826229,S1431,2014-04-23,2014-07-08,,Inspection,Proposal for interior alterations to 1st and 2nd floors of the existing private school.  Proposed day nursery us  (80 children with 12 staff).  Tenant:  Le Petit Chaperon Rouge,450000
14 146572 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,5,EXBURY,RD, ,M3M,557216,N0627,2014-04-24,2014-05-27,,Inspection,New kindergarten classroom Room 117 - St. Conrad Elementary School,275000
14 147197 BLD,Building Additions/Alterations,Hospital,Interior Alterations,600,UNIVERSITY,AVE, ,M5G,7792698,S1144,2014-04-25,2014-04-30,,Inspection,"Proposal for interior alterations to the 5th floor of existing Mount Sinai Hospital ""Fluoroscopy"" room 5-E11-4. Proposal includes HVAC.",180000
14 148530 BLD,Building Additions/Alterations,Student Residence,Interior Alterations,310,BLOOR,ST,W,M5S,772774,S1127,2014-04-29,2014-05-28,,Inspection,"Proposal to construct interior alterations to the 15th, 16th and 17th floors of the existing student residence.",850000
14 150586 BLD,Building Additions/Alterations,Hospital,Interior Alterations,101,HUMBER COLLEGE,BLVD, ,M9V,1008107,W0122,2014-05-02,2014-05-16,,Inspection,Interior alteration to level 5 in existing hospital ,10000
14 151433 BLD,Building Additions/Alterations,Hospital,Interior Alterations,600,UNIVERSITY,AVE, ,M5G,7792698,S1144,2014-05-05,2014-07-04,,Inspection,"Proposal for interior alterations to the ground floor lobby in existing hospital - ""Mount Sinai""",10000000
14 152469 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1750,FINCH,AVE,E,M2J,515776,N1722,2014-05-06,2014-05-22,,Inspection,Interior alterations to an existing kitchen servery at Seneca College,150000
14 155096 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,3482,LAWRENCE,AVE,E,M1H,11512110,E2425,2014-05-12,2014-12-31,,Inspection,"Proposed interior alteration to tenant space ""Ashraf Academy"" - Unit 201,202,208,209,210",80000
14 155115 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,3482,LAWRENCE,AVE,E,M1H,11512110,E2425,2014-05-12,2014-12-31,,Inspection,"Proposed interior alteration to tenant space ""Kumon"" Unit 207",20000
14 157756 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,318,LAWRENCE,AVE,E,M4N,10133740,N1523,2014-05-16,2014-07-23,,Inspection,Construct interior to shell space into storage space to Toronto French School (from grades 6-12),240000
14 159560 BLD,Building Additions/Alterations,University,Interior Alterations,150,COLLEGE,ST, ,M5S,7793159,S1139,2014-05-21,2014-06-05,,Inspection,interior alterations to provide a student lounge in Medical Sciences Building,200000
14 160214 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,3420,YONGE,ST, ,M4N,3440695,N0825,2014-05-22,2014-06-09,,Permit Issued,New larger windows in day nursey.,3500
14 161379 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,18,LAVENDER,RD, ,M6N,10635876,W0537,2014-05-26,2014-06-24,,Inspection,To complete interior alterations to the existing FDK classroom located at St Mathew's Catholic Elementary School.  ,950000
14 164944 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,277,ROYAL YORK,RD, ,M8V,7884254,W0336,2014-05-30,2014-06-05,,Permit Issued,Interior alterations to nave area to replace and reconfigure existing pews. Changes to mezzanine railing and ceiling panels. Finishes,150000
14 165265 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,501,ARLINGTON,AVE, ,M6C,50614,S1223,2014-05-30,2014-06-12,,Inspection,"Interior alterations to elevator shaft for replacement,  in elementary ""Leo Baeck Day School"".",80000
14 165821 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,294,LAWRENCE,AVE,E,M4N,10133036,N1523,2014-06-02,2014-09-11,,Inspection,"Proposed renovations (469m2) to level one classrooms, washrooms and gym area and renovations to reception area on level 2 for The Toronto French School",500000
14 165850 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,318,LAWRENCE,AVE,E,M4N,10133740,N1523,2014-06-02,2014-08-07,,Inspection,Proposed alterations to existing art room and washrooms and construction of new science room (232m2) for the Toronto French School.,100000
14 167174 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,70,GUESTVILLE,AVE, ,M6N,9531820,W0535,2014-06-03,2014-06-18,,Inspection,"Proposal for interior alteration for existing elementary school, Our Lady of Victory",810000
14 167758 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,951,CARLAW,AVE, ,M4K,6387861,S1421,2014-06-04,2014-07-03,,Inspection,"Proposal for interior alterations to provide a fitness room and classrooms on ""Level 1"", Centennial College""",600000
14 168282 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,70,PLAYFAIR,AVE, ,M6B,13971294,N0826,2014-06-04,2014-07-14,,Inspection,"Interior alterations - Ground floor Classroom 104, 105 109 and 118 - Regina Mundi Catholic School",540000
14 168649 BLD,Building Additions/Alterations,Hospital,Interior Alterations,686,BAY,ST, ,   ,2854184,S1145,2015-01-23,2015-01-26,,Revision Issued,REV 01- to sprinkler floors 2 and 6.This is application for pre-action sprinkler systems at 2nd & 6th floors based on shop drawings and hydraulic calculations. P.K. (zonning & code review are not required.),0
14 169038 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,200,WILMINGTON,AVE, ,M3H,10318427,N0624,2014-06-05,2014-07-08,,Inspection,"To complete interior alterations to the existing ""Tanenbaum CHAT- Wallenberg Campus"". ",40000
14 169467 BLD,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696,S1145,2014-06-06,2014-06-18,,Inspection,"Proposal for interior alterations to ""McMaster Building"" 1st & 3rd Floor, Sick Kids Hospital.",75000
14 172830 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,805,EUCLID,AVE, ,   ,803398,S1125,2014-06-12,2014-07-03,,Inspection,"Proposal for interior alterations in classroom 25A and 26 for new washrooms in the Palmerston Daycare, ""Palmerston Public School"", convenience address of 734 Palmerston Ave",60000
14 172949 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1451,AVENUE,RD, ,M5N,14077730,N0829,2014-06-12,2014-07-17,,Inspection,Interior alterations to existing washrooms and construction of new interior partitions ,50000
14 174636 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,85,CARMICHAEL,AVE, ,M5M,496586,N0824,2014-06-16,2014-06-26,,Permit Issued,Proposal to construct a new doorway/lintel through an interior non-loadbearing masonary wall in the existing elementary school.,40000
14 174877 BLD,Building Additions/Alterations,Hospital,Interior Alterations,150,SHERWAY,DR, ,M9C,6282913,W0324,2014-06-16,2014-07-24,,Inspection,Interior alterations to ground floor to move (1) clinic into a vacant area and expand an existing clinic into the newly empty area. Ground floor level. Roof framing for replacement rootop units.,3559500
14 181897 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,1515,BATHURST,ST, ,M5P,8837322,S1230,2014-06-27,2014-07-09,,Inspection,Proposed interior renovations (255m2) for St.Michaels College,350000
14 184763 BLD,Building Additions/Alterations,Hospital,Interior Alterations,610,UNIVERSITY,AVE, ,M5G,13498043,S1144,2014-07-04,2014-08-25,,Inspection,Proposal to construct interior alterations to the elevator lobby on the 14th floor of the existing office building.,250000
14 187174 BLD,Building Additions/Alterations,University,Interior Alterations,1,THOMPSON,RD, ,M3J,14240648,W0726,2014-07-09,2014-07-23,,Inspection,Interior alterations to washroom and changeroom in the existing Athletic Facility - Tait Mckenzie - York University,500000
14 187212 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,200,JOHN,ST, ,M9N,64616,W0525,2014-07-09,2014-07-11,,Inspection,"Proposal for interior alterations to classrooms 6 & 7 in existing junior public school - ""Weston Memorial""",10000
14 187251 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,44,CORDOVA,AVE, ,M9A,994430,W0321,2014-07-09,2014-07-22,,Inspection,"Proposal for interior alterations to classrooms 1 & 11 in existing elementary school - ""Islington Junior Middle School""",40000
14 187339 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,30,KING,ST, ,M9N,7074422,W0524,2014-07-09,2014-07-16,,Inspection,"Proposal for interior alterations to classrooms 108 & 109 in existing elementary school - ""HJ Alexander Community School""",40000
14 188133 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,145,GUILDWOOD,PKWY, ,M1E,341419,E2435,2014-07-10,2014-07-28,,Inspection,"interior alterations to school, add office space, staff kitchen, change closet to w/c ",165000
14 188832 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,200,MELROSE,ST, ,M8Y,1018182,W0336,2014-07-11,2014-07-30,,Inspection,Interior alteration for new washroom in kindergarten classroom,25000
14 188838 BLD,Building Additions/Alterations,University,Interior Alterations,35,ST GEORGE,ST, ,M5S,11227024,S1139,2014-07-11,2014-07-24,,Inspection,"Proposal for interior alterations to an existing lab on the 4th floor  located in the Galbraith Building - U of T, Nano-materials for Energy Lab",450000
14 188846 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,990,JANE,ST, ,M6N,9584890,W0534,2014-07-11,2014-07-24,,Inspection,Interior alteration for creating two new washrooms for kindergarten classrooms and new sinks,75000
14 188982 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,405,DRIFTWOOD,AVE, ,M3N,13970510,W0725,2014-07-11,2014-07-24,,Permit Issued,Interior Alterations Child Care Centre 8m2 Play Room to Metro Children's Services.,18600
14 189250 BLD,Building Additions/Alterations,Hospital,Interior Alterations,399,BATHURST,ST, ,M5T,9086232,S1143,2014-07-11,2014-08-05,,Permit Issued,Proposed renovation of The Toronto Western Hospitals x-ray equipment room (55m2),250000
